date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:21:55	205465/205465	---M--	200	added ('OK')	image/jpeg	etag:%229257fedcc13a07cd4d6e2e29a529ce1e%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-2.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:21:55	208930/208930	---M--	200	added ('OK')	image/jpeg	etag:%22f2bf771da0c57193bd6f3d44703461f8%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-3.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:21:56	395422/395422	---M--	200	added ('OK')	image/jpeg	etag:%22d79557639ccc6403ea490bb87903b54f%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-4.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:21:56	107488/107488	---M--	200	added ('OK')	image/jpeg	etag:%22f5795a737b872b005677e3b903357367%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-7.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-7.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:21:57	245969/245969	---M--	200	added ('OK')	image/jpeg	etag:%22a3ba95a6ddaec8143ad4fbda6276b57e%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-6.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:21:57	358420/358420	---M--	200	added ('OK')	image/jpeg	etag:%223ff715b0796f328c1ae23d68eef039d2%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-5.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-5.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:21:57	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:21:59%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-8.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-8.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:21:58	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:00%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-9.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-9.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:21:59	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:01%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-10.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-10.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:00	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:02%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-11.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-11.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:01	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:03%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-12.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-12.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:01	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:04%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-13.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-13.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:02	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:05%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-14.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-14.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:03	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:06%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-15.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-15.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:04	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:07%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-16.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-16.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:05	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:07%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-17.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-17.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:06	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:08%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-18.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-18.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:07	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:09%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-19.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-19.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:08	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:10%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-20.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-image-20.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:08	49720/49720	---M--	200	added ('OK')	image/jpeg	etag:%22a3fe3ab1e898cfff7d157bb548adaf73%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-1.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:09	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:11%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-2.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:10	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:12%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-3.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:10	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:13%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-4.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:11	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:13%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-5.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-5.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:12	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:15%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-6.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:13	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:15%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-7.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-7.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:14	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:16%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-8.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-8.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:15	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:18%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-9.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-9.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:16	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:18%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-10.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/bg-breadcrumb-10.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:16	144097/144097	---M--	200	added ('OK')	image/jpeg	etag:%2243922187f468c4c2ea5481c2c830258d%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/testimonial-bg.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/bg/testimonial-bg.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:16	2403/2403	---M--	200	added ('OK')	image/png	etag:%2242185e4a3a9677c1f72e70d98c85d4f1%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/icons/testimonial-quote.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/icons/testimonial-quote.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css)
18:22:18	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:20%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://connect.facebook.net/en_US/sdk.js)
18:22:18	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:21%20GMT	https://d29u17ylf1ylz9.cloudfront.net/	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/index.html	(from https://connect.facebook.net/en_US/sdk.js)
18:22:18	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:20%20GMT	https://d29u17ylf1ylz9.cloudfront.net/restserver.php	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/restserver.125.delayed	(from https://connect.facebook.net/en_US/sdk.js)
18:22:18	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:20%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/^([^:/?	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/^([^_/indexd41d.html	(from https://connect.facebook.net/en_US/sdk.js)
18:22:18	165742/165742	---M--	200	added ('OK')	binary/octet-stream	etag:%22674f50d287a8c48dc19ba404d20fe713%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/fontawesome-webfont.eot?v=4.7.0	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/fontawesome-webfont3e6e.eot	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/font-awesome.min.css)
18:22:18	165742/165742	---M--	200	added ('OK')	binary/octet-stream	etag:%22674f50d287a8c48dc19ba404d20fe713%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/fontawesome-webfont.eot?	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/fontawesome-webfontd41d.eot	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/font-awesome.min.css)
18:22:19	77160/77160	---M--	200	added ('OK')	binary/octet-stream	etag:%22af7ae505a9eed503f8b8e6982036873e%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/fontawesome-webfont.woff2?v=4.7.0	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/fontawesome-webfont3e6e.woff2	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/font-awesome.min.css)
18:22:19	98024/98024	---M--	200	added ('OK')	binary/octet-stream	etag:%22fee66e712a8a08eef5805a46892932ad%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/fontawesome-webfont.woff?v=4.7.0	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/fontawesome-webfont3e6e.woff	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/font-awesome.min.css)
18:22:19	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	date:Sat,%2002%20Jun%202018%2005:04:30%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/fontawesome-webfont.ttf?v=4.7.0	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/fontawesome-webfont3e6e.ttf	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/font-awesome.min.css)
18:22:19	4178/4178	---M--	200	added ('OK')	image/gif	etag:%22c5cd7f5300576ab4c88202b42f6ded62%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/ajax-loader.gif	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/ajax-loader.gif	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/slick.min.css)
18:22:20	2048/2048	---M--	200	added ('OK')	binary/octet-stream	etag:%22ced611daf7709cc778da928fec876475%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/slick.eot	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/slick.eot	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/slick.min.css)
18:22:20	444379/444379	---M--	200	added ('OK')	binary/octet-stream	etag:%22912ec66d7572ff821749319396470bde%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/fontawesome-webfont.svg?v=4.7.0	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/fontawesome-webfont3e6e.svg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/font-awesome.min.css)
18:22:20	2048/2048	---M--	200	added ('OK')	binary/octet-stream	etag:%22ced611daf7709cc778da928fec876475%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/slick.eot?	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/slickd41d.eot	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/slick.min.css)
18:22:20	1380/1380	---M--	200	added ('OK')	binary/octet-stream	etag:%22b7c9e1e479de3b53f1e4e30ebac2403a%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/slick.woff	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/slick.woff	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/slick.min.css)
18:22:20	1892/1892	---MCZ	200	added ('OK')	application/x-font-ttf	date:Sat,%2002%20Jun%202018%2005:04:39%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/slick.ttf	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/slick.ttf	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/slick.min.css)
18:22:20	2152/2152	---M--	200	added ('OK')	binary/octet-stream	etag:%22f97e3bbf73254b0112091d0192f17aec%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/slick.svg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/slick.svg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/slick.min.css)
18:22:21	4024/4024	---M--	200	added ('OK')	binary/octet-stream	etag:%22ecff11700aad0000cf3503f537d1df17%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/lg.eot?n1z373	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/lgd641.eot	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/lightgallery.min.css)
18:22:21	4024/4024	---M--	200	added ('OK')	binary/octet-stream	etag:%22ecff11700aad0000cf3503f537d1df17%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/lg.eot?	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/lgd41d.eot	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/lightgallery.min.css)
18:22:21	3956/3956	---M--	200	added ('OK')	binary/octet-stream	etag:%225fd4c338c1a1b1eeeb2c7b0a0967773d%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/lg.woff?n1z373	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/lgd641.woff	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/lightgallery.min.css)
18:22:21	3880/3880	---MCZ	200	added ('OK')	application/x-font-ttf	date:Sat,%2002%20Jun%202018%2005:04:35%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/lg.ttf?n1z373	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/lgd641.ttf	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/lightgallery.min.css)
18:22:22	8855/8855	---M--	200	added ('OK')	binary/octet-stream	etag:%2298d62b1e5f5b556facf319b19c6c7cba%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/lg.svg?n1z373	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/lgd641.svg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/lightgallery.min.css)
18:22:23	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:25%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/img/vimeo-play.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/img/vimeo-play.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/lightgallery.min.css)
18:22:24	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:26%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/img/video-play.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/img/video-play.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/lightgallery.min.css)
18:22:24	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:26%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/img/youtube-play.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/img/youtube-play.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/lightgallery.min.css)
18:22:25	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:22:27%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/img/loading.gif	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/img/loading.gif	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/lightgallery.min.css)
18:22:25	58680/58680	---M--	200	added ('OK')	binary/octet-stream	etag:%2271394c0c7ad6c1e7d5c77e8ac292fba5%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/Pe-icon-7-stroke.eot?d7yf1v	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/Pe-icon-7-strokebb1d.eot	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/pe-icon-7-stroke.css)
18:22:25	58680/58680	---M--	200	added ('OK')	binary/octet-stream	etag:%2271394c0c7ad6c1e7d5c77e8ac292fba5%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/Pe-icon-7-stroke.eot?	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/Pe-icon-7-stroked41d.eot	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/pe-icon-7-stroke.css)
18:22:25	58556/58556	---M--	200	added ('OK')	binary/octet-stream	etag:%22b38ef310874bdd008ac14ef3db939032%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/Pe-icon-7-stroke.woff?d7yf1v	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/Pe-icon-7-strokebb1d.woff	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/pe-icon-7-stroke.css)
18:22:26	58480/58480	---MCZ	200	added ('OK')	application/x-font-ttf	date:Sat,%2002%20Jun%202018%2005:04:37%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/Pe-icon-7-stroke.ttf?d7yf1v	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/Pe-icon-7-strokebb1d.ttf	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/pe-icon-7-stroke.css)
18:22:26	164020/164020	---M--	200	added ('OK')	binary/octet-stream	etag:%22c45f7de008ab976a8e817e3c0e5095ca%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/Pe-icon-7-stroke.svg?d7yf1v	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/fonts/Pe-icon-7-strokebb1d.svg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins/pe-icon-7-stroke.css)
